id,location_lat,location_lon,city_name_ar,city_name_en,region_name_ar,region_name_en,availability,available_units_count,available_units_for_auctions_count,basement,bookable,delegated_by_broker,developer_name,driver_room,elevator,maid_room,max_area,max_bathroom,max_bed_room,max_price,max_street_width,max_unit_age,min_area,min_bathroom,min_bed_room,min_price,min_street_width,min_unit_age,pool,project_name,project_type,publish,publish_date,under_construction_status,unit_types_0,use_register_interest_flag,views_count
project_1018,24.777695,46.584277,الرياض,AR RIYADH,الرياض,Riyadh,1,24,0,0,1,0,شركة ازدهار للتطوير العقاري,0,0,0,208.18,0,3,1899000.0,0,0,102.16,0,1,899000.0,0,0,0,جاردن ريزيدنس - الرياض,offplan_private_land,1,2022-06-08,under_construction,apartment,0,44886
project_584,22.620727,40.603987,حاذة,HADHAH,المدينة المنورة,Madinah,1,367,0,0,1,0,لا يوجد مدخل,0,0,0,750.0,0,1,0.0,0,0,415.025,0,1,0.0,0,0,0,مركز حاذه - المدينة المنورة,lands_moh_land,1,2021-08-27,no entry,land,0,29916
project_589,25.523687,45.259725,شقراء,SHAQRA',الرياض,Riyadh,1,146,0,0,1,0,لا يوجد مدخل,0,0,0,858.264333,0,1,0.0,0,0,533.782549,0,1,0.0,0,0,0,مخطط شقراء 151,lands_moh_land,1,2021-08-27,no entry,land,0,19405
project_585,29.302374,44.032425,رفحاء,RAFHA',الحدود الشمالية,Northern Borders,1,336,0,0,1,0,لا يوجد مدخل,0,0,0,529.376,0,1,0.0,0,0,359.09,0,1,0.0,0,0,0,ام غار الخشيبي,lands_moh_land,1,2021-08-27,no entry,land,0,1254
project_592,26.88063,42.088879,الشنان,ASH SHINAN,حائل,Ha'il,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1044.0,0,1,0.0,0,0,850.18,0,1,0.0,0,0,0,مخطط المضيح - الشنان,lands_moh_land,1,2021-08-27,no entry,land,0,499
project_590,26.520287,47.337779,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,314,0,0,1,0,لا يوجد مدخل,0,0,0,780.0,0,1,0.0,0,0,660.0,0,1,0.0,0,0,0,المخطط رقم ١٠/٧١ بمركز أم عقلاء بمحافظة قرية العليا,lands_moh_land,1,2021-08-27,no entry,land,0,2199
project_591,29.540999,42.097337,العويقلية,AL UWAYQILAH,الحدود الشمالية,Northern Borders,1,27,0,0,1,0,لا يوجد مدخل,0,0,0,1000.0,0,1,0.0,0,0,625.0,0,1,0.0,0,0,0,مخطط نعيجان - العويقلية,lands_moh_land,1,2021-08-27,no entry,land,0,2384
project_594,17.247788,42.443566,صبيا,SABYA,جازان,Jizan,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,550.0001,0,1,0.0,0,0,450.0,0,1,0.0,0,0,0,مشروع الرفاه - صبيا,lands_moh_land,1,2021-08-27,no entry,land,0,25901
project_593,21.98806646,45.93273088,الروضة (الأفلاج),AR RAWDAH,الرياض,Riyadh,1,15,0,0,1,0,لا يوجد مدخل,0,0,0,1260.0,0,1,0.0,0,0,520.0,0,1,0.0,0,0,0,مخطط الأفلاج 705,lands_moh_land,1,2021-08-27,no entry,land,0,3493
project_605,25.291524,45.795837,ثادق,THADIQ,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1035.005328148,0,1,0.0,0,0,600.00045192,0,1,0.0,0,0,0,مخطط ثادق 302/أ,lands_moh_land,1,2021-08-27,no entry,land,0,7989
project_603,25.65639656,46.36784813,ثادق,THADIQ,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1260.0,0,1,0.0,0,0,524.548,0,1,0.0,0,0,0,مخطط ثادق 362,lands_moh_land,1,2021-08-27,no entry,land,0,8773
project_1016,21.559926,39.248832,جدة,JEDDAH,مكة المكرمة,Makkah,1,7,0,0,1,0,شركة المنازل الذكية المحدودة,0,0,0,269.0,0,3,1050000.0,0,0,223.0,0,3,910000.0,0,0,0,تاون هاوس - جدة,offplan_private_land,1,2022-06-06,under_construction,apartment,0,14440
project_606,19.37539954,42.79388097,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,637.5,0,1,0.0,0,0,576.29,0,1,0.0,0,0,0,مخطط غرب سوق صمخ,lands_moh_land,1,2021-08-27,no entry,land,0,1194
project_607,19.35365203,42.79610617,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,695.49,0,1,0.0,0,0,556.05,0,1,0.0,0,0,0,مخطط كتنه - بيشة,lands_moh_land,1,2021-08-27,no entry,land,0,1434
project_604,25.18074391,45.80120514,ثادق,THADIQ,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,679.58,0,1,0.0,0,0,600.7827,0,1,0.0,0,0,0,مخطط ثادق 370,lands_moh_land,1,2021-08-27,no entry,land,0,8985
project_612,20.45516951,45.60874802,السليل,AS SULAYYIL,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,590.537294,0,1,0.0,0,0,490.993311,0,1,0.0,0,0,0,مشروع شروق السليل,lands_moh_land,1,2021-08-27,no entry,land,0,6904
project_608,23.657414,42.58092,عفيف,AFIF,الرياض,Riyadh,1,102,0,0,1,0,لا يوجد مدخل,0,0,0,890.4308,0,1,0.0,0,0,347.234,0,1,0.0,0,0,0,مخطط الانسيات - عفيف,lands_moh_land,1,2021-08-27,no entry,land,0,1147
project_614,27.940933,46.907464,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,645,645,0,1,0,لا يوجد مدخل,0,0,0,628.34,0,1,0.0,0,0,351.871,0,1,0.0,0,0,0,مخطط ام كداد – حفر الباطن,lands_moh_land,1,2021-08-27,no entry,land,0,2130
project_609,24.07845043,45.34781229,القويعية,QUWAY'IYAH,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1724.38,0,1,0.0,0,0,600.0,0,1,0.0,0,0,0,مخطط 1051 - القويعية,lands_moh_land,1,2021-08-27,no entry,land,0,44487
project_611,23.7656367,44.76488154,القويعية,QUWAY'IYAH,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,947.057,0,1,0.0,0,0,500.976,0,1,0.0,0,0,0,مخطط 217 - القويعية,lands_moh_land,1,2021-08-27,no entry,land,0,2833
project_615,18.69408679,42.8809609,خميس مشيط,KHAMIS MUSHAYT,عسير,'Asir,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,937.58,0,1,0.0,0,0,567.73,0,1,0.0,0,0,0,مخطط رغوة الجنوب – خميس مشيط,lands_moh_land,1,2021-08-27,no entry,land,0,16115
project_613,23.86721241,42.70005091,عفيف,AFIF,الرياض,Riyadh,1,438,0,0,1,0,لا يوجد مدخل,0,0,0,2000.0,0,1,0.0,0,0,302.27,0,1,0.0,0,0,0,مخطط عفيف 843,lands_moh_land,1,2021-08-27,no entry,land,0,1872
project_996,24.4815503,46.7070349,الرياض,AR RIYADH,الرياض,Riyadh,1,237,0,0,1,0,الشركة الوطنية للإسكان البناء المطور,0,0,0,558.0,0,1,474271.0,0,0,336.91,0,1,149960.0,0,0,0,الأصالة - الرياض,advanced_self_construction,1,2022-05-11,under_construction,villa,0,155503
project_616,25.544976,45.699969,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,887.4887,0,1,0.0,0,0,387.4951,0,1,0.0,0,0,0,مخطط 411 - المجمعة,lands_moh_land,1,2021-08-27,no entry,land,0,6383
project_618,27.976281,47.023275,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,455,0,0,1,0,لا يوجد مدخل,0,0,0,699.689756613,0,1,0.0,0,0,331.85133244,0,1,0.0,0,0,0,معرج السوبان 21/18,lands_moh_land,1,2021-08-27,no entry,land,0,3403
project_622,23.67456667,43.13175386,عفيف,AFIF,الرياض,Riyadh,1,23,0,0,1,0,لا يوجد مدخل,0,0,0,1006.571,0,1,0.0,0,0,535.942,0,1,0.0,0,0,0,مخطط المردمة 583 - عفيف,lands_moh_land,1,2021-08-27,no entry,land,0,1257
project_621,23.8352519,43.22310197,عفيف,AFIF,الرياض,Riyadh,1,28,28,0,1,0,لا يوجد مدخل,0,0,0,1114.253,0,1,0.0,0,0,813.765,0,1,0.0,0,0,0,مخطط الهرانية 579 - عفيف,lands_moh_land,1,2021-08-27,no entry,land,0,1005
project_624,17.48562647,42.71490881,بيش,BAYSH,جازان,Jizan,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,550.0,0,1,0.0,0,0,450.0,0,1,0.0,0,0,0,مشروع الورود - بيش,lands_moh_land,1,2021-08-27,no entry,land,0,14478
project_619,23.83452746,42.83324324,عفيف,AFIF,الرياض,Riyadh,1,226,0,0,1,0,لا يوجد مدخل,0,0,0,1401.781,0,1,0.0,0,0,447.954,0,1,0.0,0,0,0,مخطط 811 - عفيف,lands_moh_land,1,2021-08-27,no entry,land,0,1569
project_617,24.348845,43.274888,عفيف,AFIF,الرياض,Riyadh,1,3,0,0,1,0,لا يوجد مدخل,0,0,0,844.675,0,1,0.0,0,0,328.062,0,1,0.0,0,0,0,مخطط عفيف - 306,lands_moh_land,1,2021-08-27,no entry,land,0,1591
project_637,27.10367402,48.53378303,النعيرية,AN NU'AYRIYAH,المنطقة الشرقية,Eastern Province,1,79,0,0,1,0,لا يوجد مدخل,0,0,0,620.51,0,1,0.0,0,0,408.12,0,1,0.0,0,0,0,مخطط الحسي 65/10 - النعيرية,lands_moh_land,1,2021-08-27,no entry,land,0,7583
project_636,26.81673412,48.34051335,النعيرية,AN NU'AYRIYAH,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,631.847,0,1,0.0,0,0,628.66,0,1,0.0,0,0,0,مخطط 90/10 - النعيرية,lands_moh_land,1,2021-08-27,no entry,land,0,22692
project_635,29.82565184,38.93718635,طبرجل,TUBARJAL,الجوف,Jawf,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,826.32,0,1,0.0,0,0,388.71,0,1,0.0,0,0,0,مخطط ميقوع - دومة الجندل,lands_moh_land,1,2021-08-27,no entry,land,0,10475
project_1012,24.9181,46.648268,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,دار واعمار للاستثمار والتطوير العقاري,0,0,0,409.53,0,5,1617629.0,0,0,257.5,0,5,1341086.0,0,0,0,سرايا الجوان ٢ - الرياض,offplan_private_land,1,2022-04-25,under_construction,townhouse,0,514876
project_638,25.433301,45.401977,شقراء,SHAQRA',الرياض,Riyadh,1,1,0,0,1,0,لا يوجد مدخل,0,0,0,712.498,0,1,0.0,0,0,599.998,0,1,0.0,0,0,0,مخطط القصب 30 - شقراء,lands_moh_land,1,2021-08-27,no entry,land,0,4576
project_640,25.17693041,45.81364605,ثادق,THADIQ,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,839.335,0,1,0.0,0,0,600.0,0,1,0.0,0,0,0,مخطط 286 - ثادق,lands_moh_land,1,2021-08-27,no entry,land,0,7256
project_639,25.2139785,45.86838014,ثادق,THADIQ,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,684.8016,0,1,0.0,0,0,577.16,0,1,0.0,0,0,0,مخطط 366 - ثادق,lands_moh_land,1,2021-08-27,no entry,land,0,181243
project_654,27.602306,46.316667,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,2,0,0,1,0,لا يوجد مدخل,0,0,0,816.998095619927,0,1,0.0,0,0,391.997921907133,0,1,0.0,0,0,0,مخطط ش-ر-51/ح -هجرة مناخ - حفر الباطن,lands_moh_land,1,2021-08-27,no entry,land,0,3947
project_663,25.29193927,44.15297339,الدوادمي,AD DUWADIMI,الرياض,Riyadh,1,23,0,0,1,0,لا يوجد مدخل,0,0,0,625.0,0,1,0.0,0,0,389.875,0,1,0.0,0,0,0,مخطط 32 - الراجحية - الدوادمي,lands_moh_land,1,2021-08-27,no entry,land,0,4573
project_655,25.729363,45.867403,تمير,TUMAIR,الرياض,Riyadh,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,863.1355,0,1,0.0,0,0,570.0,0,1,0.0,0,0,0,مخطط 909 - المجمعة -  تمير,lands_moh_land,1,2021-08-27,no entry,land,0,1368
project_664,23.90018096,42.85395943,عفيف,AFIF,الرياض,Riyadh,1,62,0,0,1,0,لا يوجد مدخل,0,0,0,896.743,0,1,0.0,0,0,380.356,0,1,0.0,0,0,0,مخطط 293 - الفيضة - عفيف,lands_moh_land,1,2021-08-27,no entry,land,0,3322
project_705,21.777722,39.182278,جدة,JEDDAH,مكة المكرمة,Makkah,1,32,0,0,1,0,الشركة الوطنية للإسكان,0,0,0,385.0,0,5,2171501.0,0,0,200.0,0,3,796000.0,0,0,0,ميلاء - جدة,offplan_moh_land,1,2021-08-23,under_construction,townhouse,0,352916
project_693,22.4453697,39.0975643901,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,12,12,0,0,0,شركة اعمار المدينة الاقتصادية,0,0,0,1448.29,0,6,3444323.04,0,0,580.25,0,3,1709587.89,0,0,0,مدينة الملك عبدالله الاقتصادية - الرويال غرينز,readymade_private_land,1,2021-08-09,construction_completed,villa,0,6244
project_703,24.544056,46.517944,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,شركة السليمان العقارية,0,0,0,305.5,0,3,650000.0,0,0,187.9,0,3,575000.0,0,0,0,سكينة ريزيدنس 3 - الرياض,offplan_private_land,1,2021-08-09,under_construction,apartment,0,14299
project_1030,26.644917,49.997472,القطيف,AL QATIF,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,دار واعمار للاستثمار والتطوير العقاري,0,0,0,420.59,0,5,1623164.0,0,0,257.5,0,5,1272078.0,0,0,0,سرايا البحر - القطيف,offplan_moh_land,1,2022-08-28,under_construction,villa,0,105671
project_1013,24.92793,46.636224,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,عبدالرحمن الراشد وأولاده,0,0,0,395.0,0,5,1977216.0,0,0,200.0,0,4,969595.0,0,0,0,النرجس ڤيو ٢ - الرياض,offplan_private_land,1,2022-04-13,under_construction,townhouse,0,707596
project_684,24.8487499,46.7634185,الرياض,AR RIYADH,الرياض,Riyadh,1,5,0,0,1,0,شركة الضاحية المثالية للتطوير والاستثمار العقاري,0,0,0,509.181,0,4,4503073.33333333,0,0,159.8,0,3,1516190.48,0,0,0,النايفة - الرياض,offplan_private_land,1,2021-06-28,under_construction,villa,0,78598
project_683,21.6227049,39.1559758211,جدة,JEDDAH,مكة المكرمة,Makkah,1,4,0,0,1,0,شركة انشاء للتطوير والاستثمار العقاري,0,0,0,294.18,0,4,1542061.4,0,0,81.69,0,1,401500.0,0,0,0,جنان 1 - جدة,offplan_private_land,1,2021-06-28,under_construction,apartment,0,20112
project_685,24.5451506,46.522476222,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,شركة السليمان العقارية,0,0,0,345.5,0,3,650000.0,0,0,187.9,0,3,575000.0,0,0,0,سكينة ريزيدنس 1 - الرياض,offplan_private_land,1,2021-06-28,under_construction,apartment,0,13471
project_678,26.607869,37.94592,العلا,AL ULA,المدينة المنورة,Madinah,1,2,2,0,0,0,لا يوجد مدخل,0,0,0,742.78,0,1,0.0,0,0,576.95,0,1,0.0,0,0,0,مخطط المحاش الشمالي /711 - المدينة المنورة,lands_moh_land,1,2021-04-29,no entry,land,0,30660
project_679,26.552941,37.951095,العلا,AL ULA,المدينة المنورة,Madinah,1,1,1,0,0,0,لا يوجد مدخل,0,0,0,800.0,0,1,0.0,0,0,797.05,0,1,0.0,0,0,0,ت/1415 الميدان/704 - المدينة المنورة,lands_moh_land,1,2021-04-29,no entry,land,0,26139
project_680,23.961213,42.51308,عفيف,AFIF,الرياض,Riyadh,1,12,0,0,1,0,لا يوجد مدخل,0,0,0,896.578,0,1,0.0,0,0,380.343,0,1,0.0,0,0,0,مخطط 987/أ صوية - الرياض,lands_moh_land,1,2021-04-29,no entry,land,0,13434
project_677,26.558145,37.958954,العلا,AL ULA,المدينة المنورة,Madinah,1,2,2,0,0,0,لا يوجد مدخل,0,0,0,868.0804,0,1,234381.708,0,0,500.1,0,1,0.0,0,0,0,و/930 - المدينة المنورة,lands_moh_land,1,2021-04-29,no entry,land,0,153478
project_676,26.550414,37.954965,العلا,AL ULA,المدينة المنورة,Madinah,1,2,2,0,0,0,لا يوجد مدخل,0,0,0,1014.13,0,1,0.0,0,0,427.91,0,1,0.0,0,0,0,و/834 - المدينة المنورة,lands_moh_land,1,2021-04-29,no entry,land,0,45410
project_675,26.138806,50.15725,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,شركة أسوار المتحدة للتطوير العقاري,0,0,0,489.62,0,4,1277000.0,0,0,246.38,0,4,998000.0,0,0,0,أسوار السكني - الخبر,offplan_private_land,1,2021-03-31,under_construction,villa,0,27364
project_596,26.231444,50.204222,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,الشركة الخليجية للتعمير العقاري,0,0,0,163.0,0,3,720000.0,0,0,153.0,0,3,540000.0,0,0,0,أنار السكني - الخبر,offplan_private_land,1,2021-02-22,under_construction,apartment,0,3980
project_1009,16.950425,42.564683,جيزان,JIZAN,جازان,Jizan,0,0,0,0,1,0,شركه أفضل مسكن العقاريه,0,0,0,178.14,0,5,780000.0,0,0,144.66,0,4,734000.0,0,0,0,جوهرة جيزان - جازان,offplan_private_land,1,2022-04-12,under_construction,apartment,0,15386
project_229,26.501431,44.018996,بريدة,BURAYDAH,القصيم,Qassim,0,0,0,0,1,0,لا يوجد مدخل,0,0,0,1236.2,0,1,0.0,0,0,384.7,0,1,0.0,0,0,0,حاضرة بريدة - بريدة,lands_moh_land,1,2021-02-21,no entry,land,0,3531869
project_2,24.95975,46.622639,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,التحالف العقارية,0,0,0,569.9677734375,0,4,1272251.0,0,0,194.867362122,0,4,557700.0,0,0,0,إشراق ليفينج - الرياض,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,25289
project_4,24.964991,46.61997,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,0,0,الديار العربية للتطوير العقاري,0,0,0,478.58,0,6,1165640.0,0,0,200.0,0,4,498000.0,0,0,0,شمس الديار - الرياض - الديار العربية,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,11549
project_16,18.35765,42.753309,خميس مشيط,KHAMIS MUSHAYT,عسير,'Asir,1,286,0,0,1,0,عبدالرحمن الراشد وأولاده,0,0,0,574.8239,0,5,822443.0,0,0,187.499,0,4,530284.0,0,0,0,واحة الخميس - خميس مشيط,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,40185
project_14,25.32048,49.596771,الهفوف,AL HUFUF,المنطقة الشرقية,Eastern Province,1,116,0,0,1,0,أبراج ذهب للتطوير العقاري,0,0,0,350.3699,0,4,774239.0,0,0,164.9,0,3,495000.0,0,0,0,ديار الحساء - الاحساء,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,68589
project_22,24.965917,46.615694,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,مجموعة سلمان بن سعيدان للعقارات,0,0,0,185.5,0,3,410753.0,0,0,185.5,0,3,410753.0,0,0,0,إسكان الرياض - الرياض,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,8921
project_17,28.455361,36.51625,تبوك,TABUK,تبوك,Tabuk,1,46,0,0,0,0,شمائل الخليج للمقاولات,0,0,0,404.6,0,5,1036940.0,0,0,207.0,0,4,507102.0,0,0,0,بساتين تبوك - تبوك,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,42656
project_36,21.410327,39.280998,جدة,JEDDAH,مكة المكرمة,Makkah,1,275,0,0,1,0,شركة جدارة العقارية,0,0,0,264.48,0,4,714096.0,0,0,127.58,0,2,220000.0,0,0,0,أعالي جدة - جدة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,176493
project_40,24.427833,39.645417,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,56,0,0,1,0,منازل العصرية للتطوير والاستثمار العقاري,0,0,0,264.0,0,4,651072.0,0,0,125.0,0,2,277500.0,0,0,0,درة المدينة 1 - المدينة المنورة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,11157
project_35,21.429778,39.285028,جدة,JEDDAH,مكة المكرمة,Makkah,1,875,0,0,1,0,ساني العامرية,0,0,0,250.0,0,4,702958.0,0,0,125.0,0,2,262500.0,0,0,0,تلال الغروب - جدة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,32520
project_1007,28.455694,36.523139,تبوك,TABUK,تبوك,Tabuk,1,19,0,0,1,0,الشركة الوطنية للإسكان,0,0,0,540.0,0,4,797625.0,0,0,220.0,0,4,569604.0,0,0,0,تبوك ڤالي - تبوك,offplan_moh_land,1,2022-04-04,under_construction,villa,0,310767
project_39,21.4154609,39.2806919,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,0,1,0,مكيون مطورون عمرانيون,0,0,0,263.99,0,4,615097.0,0,0,126.3,0,2,294279.0,0,0,0,ربى جدة - جدة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,5686
project_50,26.350112,49.97725,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,مدى الشرقية للتطوير,0,0,0,172.15,0,3,378730.0,0,0,130.0,0,2,286000.0,0,0,0,واحة مدى -  الدمام,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,4075
project_42,24.113363,38.013819,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,146,0,0,1,0,عبر المملكة العقارية,0,0,0,272.4,0,5,849888.0,0,0,136.2,0,2,326880.0,0,0,0,جوار - المدينة المنورة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,6199
project_56,26.355385,49.980021,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,388,0,0,1,0,شركة جدارة العقارية,0,0,0,567.5,0,5,1207656.795,0,0,230.0,0,4,619380.0,0,0,0,واحة الدمام -  الدمام,offplan_moh_land,1,2021-01-25,under_construction,villa,0,95212
project_59,26.345556,49.988667,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,رتال,0,0,0,407.593627984529,0,4,757264.0,0,0,187.432916585808,0,4,530618.0,0,0,0,نساج تاون - الدمام,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,13388
project_54,26.3385,49.98576,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,مايا للتطوير والاستثمار العقاري,0,0,0,250.65,0,4,558511.0,0,0,124.9,0,2,235700.0,0,0,0,الفريدة -  الدمام,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,9080
project_57,26.357417,49.971639,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,ثبات المسكن العقارية,0,0,0,435.35,0,4,749886.0,0,0,180.0,0,3,526971.0,0,0,0,الدمام الشمالي (مدّ) -  الدمام,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,4150
project_58,26.345556,49.988667,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,1,178,0,0,1,0,ساني العامرية,0,0,0,489.24,0,5,1230741.0,0,0,187.48,0,4,594038.0,0,0,0,تلال الغروب - الدمام,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,37538
project_68,18.360123,42.73824,خميس مشيط,KHAMIS MUSHAYT,عسير,'Asir,1,126,0,0,1,0,بن جارالله,0,0,0,243.0,0,4,510300.0,0,0,170.0,0,3,339150.0,0,0,0,تلال الخميس - خميس مشيط,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,8981
project_61,26.523463,49.977315,القطيف,AL QATIF,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,التميمي للخدمات والصيانة العالمية,0,0,0,485.81,0,5,820681.0,0,0,178.41,0,3,535626.0,0,0,0,منازل القطيف - القطيف,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,12749
project_1010,21.46508,39.324515,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,0,1,0,شركة المسكن الوافي للتطوير العقاري,0,0,0,185.88,0,6,630000.0,0,0,84.0,0,2,600000.0,0,0,0,العالية ١ - جدة,offplan_private_land,1,2022-03-30,under_construction,apartment,0,34856
project_77,28.455361,36.51625,تبوك,TABUK,تبوك,Tabuk,1,4,0,0,1,0,منازل العصرية للتطوير والاستثمار العقاري,0,0,0,226.7,0,4,539500.0,0,0,125.0,0,2,247000.0,0,0,0,درة تبوك - تبوك,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,11980
project_71,17.0554153,42.5950265,جيزان,JIZAN,جازان,Jizan,1,90,0,0,1,0,صرح التقنية,0,0,0,541.04,0,5,844876.0,0,0,292.65,0,4,537768.0,0,0,0,ضاحية الملك عبدالله - جازان,offplan_moh_land,1,2021-01-25,under_construction,villa,0,69191
project_97,24.432779,39.646102,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,39,0,0,1,0,منازل العصرية للتطوير والاستثمار العقاري,0,0,0,285.0,0,4,789279.0,0,0,125.9,0,2,300901.0,0,0,0,درة المدينة 2 - المدينة المنورة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,9100
project_105,24.969972,46.625056,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,1,0,عبدالرحمن الراشد وأولاده,0,0,0,452.72,0,5,817433.0,0,0,199.9987,0,4,587898.0,0,0,0,ديار السعد - الرياض,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,6326
project_107,21.383972,39.784889,مكة المكرمة,MAKKAH AL MUKARRAMAH,مكة المكرمة,Makkah,1,1,0,0,1,0,لدن للإستثمار,0,0,0,214.7,0,4,614894.0,0,0,132.75,0,2,220000.0,0,0,0,جوهرة الرصيفة -  مكة المكرمة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,9398
project_98,24.113363,38.013819,ينبع,YANBU,المدينة المنورة,Madinah,0,0,0,0,1,0,الديار العربية للتطوير العقاري,0,0,0,250.0,0,6,832773.0,0,0,200.0,0,2,478000.0,0,0,0,لؤلؤة الديار - ينبع,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,29106
project_115,26.325361,50.003,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,0,1,0,سدين العربية للعقارات,0,0,0,380.84,0,4,859432.0,0,0,180.35,0,4,526403.0,0,0,0,سدين - الدمام,offplan_moh_land,1,2021-01-25,under_construction,townhouse,0,12096
project_119,21.754611,39.166889,جدة,JEDDAH,مكة المكرمة,Makkah,1,35,0,0,1,0,لدن للإستثمار,0,0,0,245.39,0,4,902330.0,0,0,125.14,0,2,303965.0,0,0,0,فينان - جدة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,53441
project_121,21.751824,39.17631,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,0,1,0,الديار العربية للتطوير العقاري,0,0,0,395.85,0,4,1233655.0,0,0,131.87,0,2,311880.0,0,0,0,بوفارديا سيتي - جدة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,16910
project_120,21.75539,39.179246,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,0,1,0,حمد وأحمد محمد المزيني العقارية,0,0,0,232.15,0,4,656285.0,0,0,194.05,0,4,476763.0,0,0,0,الجوهرة ريزيدينس - جدة,offplan_moh_land,1,2021-01-25,under_construction,apartment,0,13266
